customer_id,signup_date,country,channel
3105,2023-02-24,NL,Organic
3106,2023-02-24,DE,Organic
3107,2023-02-24,DE,Organic
3108,2023-02-24,NL,Organic
3109,2023-02-24,DE,Organic
3110,2023-02-24,NL,Organic
3111,2023-02-24,NL,Organic
3112,2023-02-24,DE,Organic
3113,2023-02-24,NL,Organic
3114,2023-02-24,DE,Organic
3115,2023-02-24,DE,Organic
3116,2023-02-24,DE,Organic
3117,2023-02-24,NL,Organic
3118,2023-02-24,DE,Organic
3119,2023-02-24,DE,Organic
3120,2023-02-24,DE,Organic
3121,2023-02-24,DE,Organic
3122,2023-02-24,DE,Paid Search
3123,2023-02-24,NL,Paid Search
3124,2023-02-24,DE,Paid Search
3125,2023-02-24,NL,Paid Search
3126,2023-02-24,DE,Paid Search
3127,2023-02-24,NL,Paid Search
3128,2023-02-24,DE,Paid Search
3129,2023-02-24,DE,Paid Search
3130,2023-02-24,DE,Paid Search
3131,2023-02-24,NL,Paid Search
3132,2023-02-24,NL,Paid Search
3133,2023-02-24,NL,Paid Search
3134,2023-02-24,NL,Paid Search
3135,2023-02-24,NL,Paid Search
3136,2023-02-24,DE,Paid Search
3137,2023-02-24,NL,Paid Search
3138,2023-02-24,NL,Paid Search
3139,2023-02-24,NL,Paid Search
3140,2023-02-24,NL,Email
3141,2023-02-24,DE,Email
3142,2023-02-24,NL,Email
3143,2023-02-24,DE,Email
3144,2023-02-24,NL,Email
3145,2023-02-24,DE,Email
3146,2023-02-24,NL,Email
3147,2023-02-24,NL,Email
3148,2023-02-24,DE,Email
3149,2023-02-24,DE,Email
3150,2023-02-24,DE,Email
3151,2023-02-24,NL,Email
3152,2023-02-24,NL,Email
3153,2023-02-24,NL,Email
3154,2023-02-24,DE,Email
3155,2023-02-24,DE,Email
3156,2023-02-24,NL,Social
3157,2023-02-24,NL,Social
3158,2023-02-24,DE,Social
3159,2023-02-25,NL,Organic
3160,2023-02-25,DE,Organic
3161,2023-02-25,NL,Organic
3162,2023-02-25,DE,Organic
3163,2023-02-25,DE,Organic
3164,2023-02-25,DE,Organic
3165,2023-02-25,DE,Organic
3166,2023-02-25,NL,Organic
3167,2023-02-25,NL,Organic
3168,2023-02-25,DE,Organic
3169,2023-02-25,DE,Organic
3170,2023-02-25,DE,Organic
3171,2023-02-25,DE,Organic
3172,2023-02-25,DE,Organic
3173,2023-02-25,NL,Organic
3174,2023-02-25,DE,Organic
3175,2023-02-25,NL,Organic
3176,2023-02-25,NL,Organic
3177,2023-02-25,DE,Organic
3178,2023-02-25,DE,Organic
3179,2023-02-25,DE,Organic
3180,2023-02-25,NL,Organic
3181,2023-02-25,NL,Organic
3182,2023-02-25,DE,Organic
3183,2023-02-25,NL,Organic
3184,2023-02-25,NL,Organic
3185,2023-02-25,NL,Organic
3186,2023-02-25,DE,Organic
3187,2023-02-25,DE,Organic
3188,2023-02-25,NL,Organic
3189,2023-02-25,NL,Organic
3190,2023-02-25,DE,Organic
3191,2023-02-25,DE,Organic
3192,2023-02-25,NL,Organic
3193,2023-02-25,DE,Organic
3194,2023-02-25,NL,Organic
3195,2023-02-25,NL,Organic
3196,2023-02-25,DE,Paid Search
3197,2023-02-25,DE,Paid Search
3198,2023-02-25,DE,Paid Search
3199,2023-02-25,DE,Paid Search
3200,2023-02-25,NL,Paid Search
3201,2023-02-25,DE,Paid Search
3202,2023-02-25,NL,Paid Search
3203,2023-02-25,NL,Paid Search
3204,2023-02-25,DE,Paid Search
3205,2023-02-25,NL,Paid Search
3206,2023-02-25,NL,Paid Search
3207,2023-02-25,DE,Paid Search
3208,2023-02-25,DE,Paid Search
3209,2023-02-25,DE,Paid Search
3210,2023-02-25,DE,Paid Search
3211,2023-02-25,DE,Social
3212,2023-02-25,NL,Social
3213,2023-02-25,DE,Social
3214,2023-02-25,DE,Social
3215,2023-02-26,NL,Organic
3216,2023-02-26,NL,Organic
3217,2023-02-26,NL,Organic
3218,2023-02-26,NL,Organic
3219,2023-02-26,NL,Organic
3220,2023-02-26,DE,Organic
3221,2023-02-26,NL,Organic
3222,2023-02-26,DE,Organic
3223,2023-02-26,NL,Organic
3224,2023-02-26,NL,Organic
3225,2023-02-26,NL,Organic
3226,2023-02-26,DE,Organic
3227,2023-02-26,NL,Organic
3228,2023-02-26,DE,Organic
3229,2023-02-26,DE,Organic
3230,2023-02-26,NL,Organic
3231,2023-02-26,NL,Organic
3232,2023-02-26,NL,Organic
3233,2023-02-26,NL,Organic
3234,2023-02-26,DE,Organic
3235,2023-02-26,NL,Organic
3236,2023-02-26,NL,Organic
3237,2023-02-26,DE,Organic
3238,2023-02-26,DE,Organic
3239,2023-02-26,DE,Organic
3240,2023-02-26,NL,Organic
3241,2023-02-26,NL,Organic
3242,2023-02-26,NL,Organic
3243,2023-02-26,DE,Organic
3244,2023-02-26,NL,Organic
3245,2023-02-26,NL,Organic
3246,2023-02-26,DE,Organic
3247,2023-02-26,NL,Organic
3248,2023-02-26,NL,Organic
3249,2023-02-26,NL,Organic
3250,2023-02-26,NL,Organic
3251,2023-02-26,DE,Organic
3252,2023-02-26,NL,Organic
3253,2023-02-26,NL,Organic
3254,2023-02-26,DE,Paid Search
3255,2023-02-26,NL,Paid Search
3256,2023-02-26,NL,Paid Search
3257,2023-02-26,DE,Paid Search
3258,2023-02-26,DE,Paid Search
3259,2023-02-26,NL,Paid Search
3260,2023-02-26,NL,Paid Search
3261,2023-02-26,NL,Paid Search
3262,2023-02-26,NL,Paid Search
3263,2023-02-26,DE,Paid Search
3264,2023-02-26,DE,Paid Search
3265,2023-02-26,NL,Paid Search
3266,2023-02-26,NL,Paid Search
3267,2023-02-26,DE,Social
3268,2023-02-26,NL,Social
3269,2023-02-27,DE,Organic
3270,2023-02-27,NL,Organic
3271,2023-02-27,NL,Organic
3272,2023-02-27,DE,Organic
3273,2023-02-27,DE,Organic
3274,2023-02-27,NL,Organic
3275,2023-02-27,NL,Organic
3276,2023-02-27,NL,Organic
3277,2023-02-27,DE,Organic
3278,2023-02-27,DE,Organic
3279,2023-02-27,DE,Organic
3280,2023-02-27,NL,Organic
3281,2023-02-27,NL,Organic
3282,2023-02-27,DE,Organic
3283,2023-02-27,NL,Organic
3284,2023-02-27,DE,Organic
3285,2023-02-27,DE,Organic
3286,2023-02-27,NL,Organic
3287,2023-02-27,DE,Organic
3288,2023-02-27,NL,Organic
3289,2023-02-27,DE,Organic
3290,2023-02-27,DE,Organic
3291,2023-02-27,NL,Organic
3292,2023-02-27,DE,Organic
3293,2023-02-27,NL,Organic
3294,2023-02-27,DE,Organic
3295,2023-02-27,DE,Organic
3296,2023-02-27,NL,Organic
3297,2023-02-27,NL,Organic
3298,2023-02-27,NL,Organic
3299,2023-02-27,NL,Organic
3300,2023-02-27,NL,Organic
3301,2023-02-27,DE,Organic
3302,2023-02-27,NL,Organic
3303,2023-02-27,NL,PaidSearch
3304,2023-02-27,NL,PaidSearch
3305,2023-02-27,DE,PaidSearch
3306,2023-02-27,DE,PaidSearch
3307,2023-02-27,NL,PaidSearch
3308,2023-02-27,DE,PaidSearch
3309,2023-02-27,DE,PaidSearch
3310,2023-02-27,NL,PaidSearch
3311,2023-02-27,DE,PaidSearch
3312,2023-02-27,DE,PaidSearch
3313,2023-02-27,NL,PaidSearch
3314,2023-02-27,NL,PaidSearch
3315,2023-02-27,DE,PaidSearch
3316,2023-02-28,NL,Organic
3317,2023-02-28,NL,Organic
3318,2023-02-28,NL,Organic
3319,2023-02-28,DE,Organic
3320,2023-02-28,DE,Organic
3321,2023-02-28,NL,Organic
3322,2023-02-28,DE,Organic
3323,2023-02-28,NL,Organic
3324,2023-02-28,NL,Organic
3325,2023-02-28,DE,Organic
3326,2023-02-28,NL,Organic
3327,2023-02-28,NL,Organic
3328,2023-02-28,NL,Organic
3329,2023-02-28,NL,Organic
3330,2023-02-28,NL,Organic
3331,2023-02-28,NL,Organic
3332,2023-02-28,NL,Organic
3333,2023-02-28,NL,Organic
3334,2023-02-28,NL,Organic
3335,2023-02-28,NL,Organic
3336,2023-02-28,NL,Organic
3337,2023-02-28,DE,Organic
3338,2023-02-28,DE,Organic
3339,2023-02-28,DE,Organic
3340,2023-02-28,NL,Organic
3341,2023-02-28,NL,Organic
3342,2023-02-28,NL,Organic
3343,2023-02-28,DE,Organic
3344,2023-02-28,NL,Organic
3345,2023-02-28,NL,Organic
3346,2023-02-28,DE,Organic
3347,2023-02-28,DE,Organic
3348,2023-02-28,DE,Organic
3349,2023-02-28,NL,Organic
3350,2023-02-28,DE,Organic
3351,2023-02-28,DE,Organic
3352,2023-02-28,NL,Social
3353,2023-02-28,DE,Social
3354,2023-02-28,DE,Social
3355,2023-02-28,NL,Email
3356,2023-02-28,DE,Email
3357,2023-02-28,NL,Email
3358,2023-02-28,NL,Email
3359,2023-02-28,DE,Email
3360,2023-02-28,DE,Email
3361,2023-02-28,DE,Email
3362,2023-02-28,DE,Email
3363,2023-02-28,DE,Email
3364,2023-02-28,DE,Email
3365,2023-02-28,DE,Email
3366,2023-02-28,DE,Email
3367,2023-02-28,NL,Email
3368,2023-02-28,NL,Paid Search
3369,2023-02-28,DE,Paid Search
3370,2023-02-28,NL,Paid Search
3371,2023-02-28,NL,Paid Search
3372,2023-02-28,DE,Paid Search
3373,2023-02-28,NL,Paid Search
3374,2023-02-28,NL,Paid Search
3375,2023-02-28,DE,Paid Search
3376,2023-02-28,DE,Paid Search
3377,2023-02-28,DE,Paid Search
3378,2023-02-28,DE,Paid Search
3379,2023-02-28,DE,Paid Search
3380,2023-02-28,NL,Paid Search
3381,2023-02-28,DE,Paid Search
3382,2023-02-28,DE,Paid Search
3383,2023-02-28,NL,Paid Search
3384,2023-02-28,NL,Paid Search
3385,2023-02-28,DE,Paid Search
3386,2023-03-01,NL,Organic
3387,2023-03-01,NL,Organic
3388,2023-03-01,DE,Organic
3389,2023-03-01,DE,Organic
3390,2023-03-01,NL,Organic
3391,2023-03-01,DE,Organic
3392,2023-03-01,NL,Organic
3393,2023-03-01,NL,Organic
3394,2023-03-01,NL,Organic
3395,2023-03-01,NL,Organic
3396,2023-03-01,NL,Organic
3397,2023-03-01,DE,Organic
3398,2023-03-01,DE,Organic
3399,2023-03-01,NL,Organic
3400,2023-03-01,NL,Organic
3401,2023-03-01,DE,Organic
3402,2023-03-01,NL,Organic
3403,2023-03-01,DE,Organic
3404,2023-03-01,DE,Organic
3405,2023-03-01,DE,Organic
3406,2023-03-01,DE,Organic
3407,2023-03-01,DE,Organic
3408,2023-03-01,DE,Organic
3409,2023-03-01,NL,Organic
3410,2023-03-01,NL,Organic
3411,2023-03-01,DE,Organic
3412,2023-03-01,NL,Organic
3413,2023-03-01,DE,Organic
3414,2023-03-01,NL,Organic
3415,2023-03-01,DE,Organic
3416,2023-03-01,DE,Organic
3417,2023-03-01,NL,Organic
3418,2023-03-01,NL,Organic
3419,2023-03-01,DE,Organic
3420,2023-03-01,NL,Organic
3421,2023-03-01,NL,Organic
3422,2023-03-01,NL,Organic
3423,2023-03-01,DE,Organic
3424,2023-03-01,DE,Organic
3425,2023-03-01,DE,Organic
3426,2023-03-01,DE,Organic
3427,2023-03-01,NL,Organic
3428,2023-03-01,NL,Organic
3429,2023-03-01,DE,Organic
3430,2023-03-01,NL,Organic
3431,2023-03-01,NL,Organic
3432,2023-03-01,NL,Organic
3433,2023-03-01,DE,Organic
3434,2023-03-01,NL,Organic
3435,2023-03-01,NL,Organic
3436,2023-03-01,DE,Organic
3437,2023-03-01,NL,Organic
3438,2023-03-01,NL,Organic
3439,2023-03-01,NL,Organic
3440,2023-03-01,NL,Organic
3441,2023-03-01,DE,Paid Search
3442,2023-03-01,NL,Paid Search
3443,2023-03-01,NL,Paid Search
3444,2023-03-01,DE,Paid Search
3445,2023-03-01,DE,Paid Search
3446,2023-03-01,NL,Paid Search
3447,2023-03-01,NL,Paid Search
3448,2023-03-01,NL,Paid Search
3449,2023-03-01,DE,Paid Search
3450,2023-03-01,NL,Paid Search
3451,2023-03-01,NL,Paid Search
3452,2023-03-01,NL,Paid Search
3453,2023-03-01,NL,Paid Search
3454,2023-03-01,NL,Paid Search
3455,2023-03-01,DE,Paid Search
3456,2023-03-01,DE,Paid Search
3457,2023-03-01,DE,Paid Search
3458,2023-03-01,DE,Paid Search
3459,2023-03-01,DE,Paid Search
3460,2023-03-01,DE,Paid Search
3461,2023-03-01,DE,Paid Search
3462,2023-03-01,DE,Social
3463,2023-03-01,DE,Social
3464,2023-03-01,DE,Social
3465,2023-03-01,NL,Social
3466,2023-03-01,DE,Social
3467,2023-03-02,NL,Organic
3468,2023-03-02,NL,Organic
3469,2023-03-02,DE,Organic
3470,2023-03-02,DE,Organic
3471,2023-03-02,NL,Organic
3472,2023-03-02,NL,Organic
3473,2023-03-02,NL,Organic
3474,2023-03-02,DE,Organic
3475,2023-03-02,NL,Organic
3476,2023-03-02,DE,Organic
3477,2023-03-02,DE,Organic
3478,2023-03-02,DE,Organic
3479,2023-03-02,DE,Organic
3480,2023-03-02,NL,Organic
3481,2023-03-02,NL,Organic
3482,2023-03-02,DE,Organic
3483,2023-03-02,NL,Organic
3484,2023-03-02,DE,Organic
3485,2023-03-02,NL,Organic
3486,2023-03-02,DE,Organic
3487,2023-03-02,DE,Organic
3488,2023-03-02,NL,Organic
3489,2023-03-02,DE,Organic
3490,2023-03-02,DE,Organic
3491,2023-03-02,NL,Organic
3492,2023-03-02,DE,Organic
3493,2023-03-02,DE,Organic
3494,2023-03-02,DE,Organic
3495,2023-03-02,NL,Organic
3496,2023-03-02,DE,Organic
3497,2023-03-02,DE,Organic
3498,2023-03-02,NL,Organic
3499,2023-03-02,NL,Organic
3500,2023-03-02,NL,Organic
3501,2023-03-02,NL,Organic
3502,2023-03-02,DE,Organic
3503,2023-03-02,NL,Organic
3504,2023-03-02,DE,Organic
3505,2023-03-02,DE,Organic
3506,2023-03-02,NL,Organic
3507,2023-03-02,DE,Organic
3508,2023-03-02,NL,Organic
3509,2023-03-02,DE,Organic
3510,2023-03-02,NL,Organic
3511,2023-03-02,NL,Organic
3512,2023-03-02,NL,Organic
3513,2023-03-02,NL,Organic
3514,2023-03-02,NL,Organic
3515,2023-03-02,NL,Organic
3516,2023-03-02,DE,Organic
3517,2023-03-02,NL,Social
3518,2023-03-02,DE,Social
3519,2023-03-02,NL,Social
3520,2023-03-02,NL,Paid Search
3521,2023-03-02,DE,Paid Search
3522,2023-03-02,DE,Paid Search
3523,2023-03-02,DE,Paid Search
3524,2023-03-02,DE,Paid Search
3525,2023-03-02,NL,Paid Search
3526,2023-03-02,NL,Paid Search
3527,2023-03-02,DE,Paid Search
3528,2023-03-02,NL,Paid Search
3529,2023-03-02,DE,Paid Search
3530,2023-03-02,NL,Paid Search
3531,2023-03-02,NL,Paid Search
3532,2023-03-02,NL,Paid Search
3533,2023-03-02,DE,Paid Search
3534,2023-03-02,NL,Paid Search
3535,2023-03-02,NL,Paid Search
3536,2023-03-02,DE,Paid Search
3537,2023-03-02,NL,Paid Search
3538,2023-03-02,DE,Paid Search
3539,2023-03-02,DE,Paid Search
3540,2023-03-02,NL,Paid Search
3541,2023-03-02,DE,Paid Search
3542,2023-03-03,DE,Organic
3543,2023-03-03,DE,Organic
3544,2023-03-03,DE,Organic
3545,2023-03-03,DE,Organic
3546,2023-03-03,NL,Organic
3547,2023-03-03,NL,Organic
3548,2023-03-03,NL,Organic
3549,2023-03-03,DE,Organic
3550,2023-03-03,NL,Organic
3551,2023-03-03,DE,Organic
3552,2023-03-03,DE,Organic
3553,2023-03-03,NL,Organic
3554,2023-03-03,DE,Organic
3555,2023-03-03,NL,Organic
3556,2023-03-03,DE,Organic
3557,2023-03-03,DE,Organic
3558,2023-03-03,NL,Organic
3559,2023-03-03,DE,Organic
3560,2023-03-03,NL,Organic
3561,2023-03-03,NL,Organic
3562,2023-03-03,DE,Organic
3563,2023-03-03,DE,Organic
3564,2023-03-03,NL,Organic
3565,2023-03-03,DE,Organic
3566,2023-03-03,DE,Organic
3567,2023-03-03,NL,Organic
3568,2023-03-03,DE,Organic
3569,2023-03-03,DE,Organic
3570,2023-03-03,DE,Organic
3571,2023-03-03,NL,Organic
3572,2023-03-03,DE,Organic
3573,2023-03-03,NL,Organic
3574,2023-03-03,NL,Organic
3575,2023-03-03,NL,Organic
3576,2023-03-03,NL,Organic
3577,2023-03-03,NL,Organic
3578,2023-03-03,DE,Organic
3579,2023-03-03,DE,Organic
3580,2023-03-03,DE,Organic
3581,2023-03-03,NL,Organic
3582,2023-03-03,NL,Organic
3583,2023-03-03,DE,Organic
3584,2023-03-03,DE,Organic
3585,2023-03-03,DE,Organic
3586,2023-03-03,DE,Organic
3587,2023-03-03,DE,Organic
3588,2023-03-03,DE,Organic
3589,2023-03-03,DE,Organic
3590,2023-03-03,NL,Organic
3591,2023-03-03,DE,Organic
3592,2023-03-03,NL,Social
3593,2023-03-03,NL,Social
3594,2023-03-03,DE,Social
3595,2023-03-03,DE,Social
3596,2023-03-04,DE,Organic
3597,2023-03-04,NL,Organic
3598,2023-03-04,NL,Organic
3599,2023-03-04,NL,Organic
3600,2023-03-04,NL,Organic
3601,2023-03-04,NL,Organic
3602,2023-03-04,DE,Organic
3603,2023-03-04,NL,Organic
3604,2023-03-04,NL,Organic
3605,2023-03-04,DE,Organic
3606,2023-03-04,DE,Organic
3607,2023-03-04,NL,Organic
3608,2023-03-04,NL,Organic
3609,2023-03-04,NL,Organic
3610,2023-03-04,DE,Organic
3611,2023-03-04,DE,Organic
3612,2023-03-04,NL,Organic
3613,2023-03-04,NL,Organic
3614,2023-03-04,NL,Organic
3615,2023-03-04,DE,Organic
3616,2023-03-04,DE,Organic
3617,2023-03-04,NL,Organic
3618,2023-03-04,DE,Organic
3619,2023-03-04,NL,Organic
3620,2023-03-04,NL,Organic
3621,2023-03-04,NL,Organic
3622,2023-03-04,NL,Organic
3623,2023-03-04,DE,Organic
3624,2023-03-04,DE,Organic
3625,2023-03-04,DE,Organic
3626,2023-03-04,NL,Organic
3627,2023-03-04,DE,Organic
3628,2023-03-04,NL,Organic
3629,2023-03-04,DE,Organic
3630,2023-03-04,DE,Organic
3631,2023-03-04,DE,Organic
3632,2023-03-04,DE,Organic
3633,2023-03-04,DE,Organic
3634,2023-03-04,NL,Organic
3635,2023-03-04,NL,Organic
3636,2023-03-04,NL,Organic
3637,2023-03-04,NL,Organic
3638,2023-03-04,NL,Organic
3639,2023-03-04,DE,Organic
3640,2023-03-04,DE,Email
3641,2023-03-04,DE,Email
3642,2023-03-04,NL,Email
3643,2023-03-04,NL,Email
3644,2023-03-04,DE,Email
3645,2023-03-04,NL,Email
3646,2023-03-04,NL,Email
3647,2023-03-04,DE,Email
3648,2023-03-04,NL,Email
3649,2023-03-04,DE,Email
3650,2023-03-04,DE,Email
3651,2023-03-04,NL,Email
3652,2023-03-04,NL,Email
3653,2023-03-04,NL,Email
3654,2023-03-04,NL,Social
3655,2023-03-04,NL,Social
3656,2023-03-04,NL,Social
3657,2023-03-04,DE,Paid Search
3658,2023-03-04,DE,Paid Search
3659,2023-03-04,NL,Paid Search
3660,2023-03-04,DE,Paid Search
3661,2023-03-04,NL,Paid Search
3662,2023-03-04,NL,Paid Search
3663,2023-03-04,DE,Paid Search
3664,2023-03-04,NL,Paid Search
3665,2023-03-04,DE,Paid Search
3666,2023-03-04,DE,Paid Search
3667,2023-03-04,NL,Paid Search
3668,2023-03-04,DE,Paid Search
3669,2023-03-04,DE,Paid Search
3670,2023-03-04,DE,Paid Search
3671,2023-03-04,NL,Paid Search
3672,2023-03-04,NL,Paid Search
3673,2023-03-04,NL,Paid Search
3674,2023-03-05,NL,Organic
3675,2023-03-05,NL,Organic
3676,2023-03-05,NL,Organic
3677,2023-03-05,DE,Organic
3678,2023-03-05,DE,Organic
3679,2023-03-05,NL,Organic
3680,2023-03-05,DE,Organic
3681,2023-03-05,NL,Organic
3682,2023-03-05,DE,Organic
3683,2023-03-05,DE,Organic
3684,2023-03-05,DE,Organic
3685,2023-03-05,NL,Organic
3686,2023-03-05,DE,Organic
3687,2023-03-05,DE,Organic
3688,2023-03-05,NL,Organic
3689,2023-03-05,DE,Organic
3690,2023-03-05,DE,Organic
3691,2023-03-05,NL,Organic
3692,2023-03-05,NL,Organic
3693,2023-03-05,NL,Organic
3694,2023-03-05,DE,Organic
3695,2023-03-05,NL,Organic
3696,2023-03-05,DE,Organic
3697,2023-03-05,NL,Organic
3698,2023-03-05,DE,Organic
3699,2023-03-05,NL,Organic
3700,2023-03-05,DE,Organic
3701,2023-03-05,DE,Organic
3702,2023-03-05,DE,Organic
3703,2023-03-05,NL,Organic
3704,2023-03-05,NL,Organic
3705,2023-03-05,NL,Organic
3706,2023-03-05,DE,Organic
3707,2023-03-05,NL,Organic
3708,2023-03-05,NL,Organic
3709,2023-03-05,DE,Organic
3710,2023-03-05,NL,Organic
3711,2023-03-05,DE,Organic
3712,2023-03-05,NL,Organic
3713,2023-03-05,DE,Organic
3714,2023-03-05,DE,Organic
3715,2023-03-05,DE,Organic
3716,2023-03-05,NL,Organic
3717,2023-03-05,NL,Organic
3718,2023-03-05,DE,Organic
3719,2023-03-05,NL,Organic
3720,2023-03-05,NL,Organic
3721,2023-03-05,DE,Organic
3722,2023-03-05,NL,Organic
3723,2023-03-05,DE,Organic
3724,2023-03-05,DE,Paid Search
3725,2023-03-05,NL,Paid Search
3726,2023-03-05,NL,Paid Search
3727,2023-03-05,NL,Paid Search
3728,2023-03-05,DE,Paid Search
3729,2023-03-05,DE,Paid Search
3730,2023-03-05,NL,Paid Search
3731,2023-03-05,DE,Paid Search
3732,2023-03-05,DE,Paid Search
3733,2023-03-05,DE,Paid Search
3734,2023-03-05,NL,Paid Search
3735,2023-03-05,DE,Paid Search
3736,2023-03-05,NL,Paid Search
3737,2023-03-05,NL,Paid Search
3738,2023-03-05,NL,Paid Search
3739,2023-03-05,NL,Paid Search
3740,2023-03-05,NL,Social
3741,2023-03-05,DE,Social
3742,2023-03-05,NL,Social
3743,2023-03-06,DE,Organic
3744,2023-03-06,DE,Organic
3745,2023-03-06,NL,Organic
3746,2023-03-06,DE,Organic
3747,2023-03-06,DE,Organic
3748,2023-03-06,DE,Organic
3749,2023-03-06,DE,Organic
3750,2023-03-06,DE,Organic
3751,2023-03-06,DE,Organic
3752,2023-03-06,NL,Organic
3753,2023-03-06,DE,Organic
3754,2023-03-06,NL,Organic
3755,2023-03-06,DE,Organic
3756,2023-03-06,DE,Organic
3757,2023-03-06,DE,Organic
3758,2023-03-06,NL,Organic
3759,2023-03-06,NL,Organic
3760,2023-03-06,NL,Organic
3761,2023-03-06,NL,Organic
3762,2023-03-06,NL,Organic
3763,2023-03-06,NL,Organic
3764,2023-03-06,NL,Organic
3765,2023-03-06,NL,Organic
3766,2023-03-06,DE,Organic
3767,2023-03-06,DE,Organic
3768,2023-03-06,NL,Organic
3769,2023-03-06,DE,Organic
3770,2023-03-06,NL,Organic
3771,2023-03-06,DE,Organic
3772,2023-03-06,DE,Organic
3773,2023-03-06,NL,Organic
3774,2023-03-06,DE,Organic
3775,2023-03-06,NL,Organic
3776,2023-03-06,NL,Organic
3777,2023-03-06,NL,Organic
3778,2023-03-06,DE,Organic
3779,2023-03-06,DE,Organic
3780,2023-03-06,NL,Organic
3781,2023-03-06,NL,Organic
3782,2023-03-06,DE,Organic
3783,2023-03-06,NL,Organic
3784,2023-03-06,NL,Organic
3785,2023-03-06,NL,Organic
3786,2023-03-06,NL,Organic
3787,2023-03-06,DE,Organic
3788,2023-03-06,NL,Organic
3789,2023-03-06,DE,Organic
3790,2023-03-06,NL,Organic
3791,2023-03-06,DE,Organic
3792,2023-03-06,DE,Organic
3793,2023-03-06,DE,Organic
3794,2023-03-06,NL,Organic
3795,2023-03-06,DE,Organic
3796,2023-03-06,NL,Organic
3797,2023-03-06,DE,Organic
3798,2023-03-06,NL,Social
3799,2023-03-06,DE,Social
3800,2023-03-06,NL,Social
3801,2023-03-06,DE,Paid Search
3802,2023-03-06,DE,Paid Search
3803,2023-03-06,NL,Paid Search
3804,2023-03-06,DE,Paid Search
3805,2023-03-06,NL,Paid Search
3806,2023-03-06,DE,Paid Search
3807,2023-03-06,DE,Paid Search
3808,2023-03-06,DE,Paid Search
3809,2023-03-06,DE,Paid Search
3810,2023-03-06,NL,Paid Search
3811,2023-03-06,NL,Paid Search
3812,2023-03-06,DE,Paid Search
3813,2023-03-06,NL,Paid Search
3814,2023-03-06,DE,Paid Search
3815,2023-03-06,DE,Paid Search
3816,2023-03-07,NL,Organic
3817,2023-03-07,NL,Organic
3818,2023-03-07,DE,Organic
3819,2023-03-07,NL,Organic
3820,2023-03-07,DE,Organic
3821,2023-03-07,NL,Organic
3822,2023-03-07,NL,Organic
3823,2023-03-07,DE,Organic
3824,2023-03-07,NL,Organic
3825,2023-03-07,DE,Organic
3826,2023-03-07,DE,Organic
3827,2023-03-07,DE,Organic
3828,2023-03-07,DE,Organic
3829,2023-03-07,DE,Organic
3830,2023-03-07,DE,Organic
3831,2023-03-07,NL,Organic
3832,2023-03-07,DE,Organic
3833,2023-03-07,NL,Organic
3834,2023-03-07,DE,Organic
3835,2023-03-07,DE,Organic
3836,2023-03-07,NL,Organic
3837,2023-03-07,NL,Organic
3838,2023-03-07,DE,Organic
3839,2023-03-07,DE,Organic
3840,2023-03-07,NL,Organic
3841,2023-03-07,DE,Organic
3842,2023-03-07,NL,Organic
3843,2023-03-07,NL,Organic
3844,2023-03-07,NL,Organic
3845,2023-03-07,DE,Organic
3846,2023-03-07,NL,Organic
3847,2023-03-07,NL,Organic
3848,2023-03-07,DE,Organic
3849,2023-03-07,DE,Organic
3850,2023-03-07,DE,Organic
3851,2023-03-07,NL,Organic
3852,2023-03-07,NL,Organic
3853,2023-03-07,NL,Organic
3854,2023-03-07,DE,Organic
3855,2023-03-07,DE,Organic
3856,2023-03-07,NL,Organic
3857,2023-03-07,DE,Social
3858,2023-03-07,NL,Social
3859,2023-03-07,NL,Social
3860,2023-03-07,NL,Social
3861,2023-03-07,NL,Paid Search
3862,2023-03-07,NL,Paid Search
3863,2023-03-07,NL,Paid Search
3864,2023-03-07,DE,Paid Search
3865,2023-03-07,NL,Paid Search
3866,2023-03-07,NL,Paid Search
3867,2023-03-07,NL,Paid Search
3868,2023-03-07,DE,Paid Search
3869,2023-03-07,DE,Paid Search
3870,2023-03-07,NL,Paid Search
3871,2023-03-07,DE,Paid Search
3872,2023-03-07,DE,Paid Search
3873,2023-03-07,DE,Paid Search
3874,2023-03-07,DE,Paid Search
3875,2023-03-07,DE,Paid Search
3876,2023-03-07,NL,Paid Search
3877,2023-03-07,DE,Paid Search
3878,2023-03-07,NL,Paid Search
3879,2023-03-08,NL,Organic
3880,2023-03-08,DE,Organic
3881,2023-03-08,NL,Organic
3882,2023-03-08,DE,Organic
3883,2023-03-08,NL,Organic
3884,2023-03-08,DE,Organic
3885,2023-03-08,NL,Organic
3886,2023-03-08,DE,Organic
3887,2023-03-08,NL,Organic
3888,2023-03-08,NL,Organic
3889,2023-03-08,NL,Organic
3890,2023-03-08,NL,Organic
3891,2023-03-08,NL,Organic
3892,2023-03-08,NL,Organic
3893,2023-03-08,NL,Organic
3894,2023-03-08,DE,Organic
3895,2023-03-08,NL,Organic
3896,2023-03-08,DE,Organic
3897,2023-03-08,NL,Organic
3898,2023-03-08,NL,Organic
3899,2023-03-08,DE,Organic
3900,2023-03-08,NL,Organic
3901,2023-03-08,NL,Organic
3902,2023-03-08,NL,Organic
3903,2023-03-08,NL,Organic
3904,2023-03-08,DE,Organic
3905,2023-03-08,DE,Organic
3906,2023-03-08,DE,Organic
3907,2023-03-08,NL,Organic
3908,2023-03-08,NL,Organic
