order_id,customer_id,product_id,order_date,category,channel,quantity,base_price,revenue
12360,1791,7,2023-12-08,Electronics,Email,1,350,315.0
12361,13654,16,2023-12-08,Home,Email,1,120,108.0
12362,30210,7,2023-12-08,Electronics,Email,1,350,315.0
12363,16324,11,2023-12-08,Fashion,Paid Search,1,30,24.0
12364,12183,1,2023-12-08,Electronics,Paid Search,2,800,1280.0
12365,20136,8,2023-12-08,Fashion,Paid Search,2,120,192.0
12366,24606,8,2023-12-08,Fashion,Paid Search,1,120,96.0
12367,6739,23,2023-12-08,Sports,Paid Search,2,120,192.0
12368,5192,27,2023-12-08,Sports,Paid Search,1,25,20.0
12369,14121,8,2023-12-08,Fashion,Paid Search,1,120,96.0
12370,15592,9,2023-12-08,Fashion,Paid Search,1,90,72.0
12371,9403,21,2023-12-08,Home,Paid Search,1,450,360.0
12372,28586,11,2023-12-08,Fashion,Paid Search,1,30,24.0
12373,16695,6,2023-12-08,Electronics,Paid Search,1,400,320.0
12374,9403,2,2023-12-08,Electronics,Paid Search,1,500,400.0
12375,5268,11,2023-12-08,Fashion,Paid Search,2,30,48.0
12376,15326,24,2023-12-08,Sports,Paid Search,1,50,40.0
12377,28858,5,2023-12-08,Electronics,Paid Search,1,300,240.0
12378,10145,11,2023-12-08,Fashion,Paid Search,1,30,24.0
12379,26575,10,2023-12-08,Fashion,Social,2,200,360.0
12380,7953,4,2023-12-08,Electronics,Social,1,250,225.0
12381,30453,14,2023-12-09,Fashion,Organic,1,80,72.0
12382,16918,28,2023-12-09,Sports,Organic,1,130,117.0
12383,17936,22,2023-12-09,Sports,Organic,2,180,324.0
12384,16011,16,2023-12-09,Home,Organic,1,120,108.0
12385,14245,25,2023-12-09,Sports,Organic,2,20,36.0
12386,30598,27,2023-12-09,Sports,Organic,1,25,22.5
12387,29192,14,2023-12-09,Fashion,Organic,1,80,72.0
12388,23399,13,2023-12-09,Fashion,Organic,1,60,54.0
12389,10079,19,2023-12-09,Home,Organic,1,45,40.5
12390,16176,15,2023-12-09,Home,Organic,1,250,225.0
12391,12412,6,2023-12-09,Electronics,Organic,1,400,360.0
12392,20480,14,2023-12-09,Fashion,Organic,1,80,72.0
12393,10253,12,2023-12-09,Fashion,Organic,2,150,270.0
12394,23279,12,2023-12-09,Fashion,Organic,1,150,135.0
12395,87,13,2023-12-09,Fashion,Organic,1,60,54.0
12396,24050,13,2023-12-09,Fashion,Organic,1,60,54.0
12397,20667,8,2023-12-09,Fashion,Organic,1,120,108.0
12398,18455,21,2023-12-09,Home,Organic,1,450,405.0
12399,13261,6,2023-12-09,Electronics,Organic,3,400,1080.0
12400,20664,7,2023-12-09,Electronics,Organic,1,350,315.0
12401,8753,16,2023-12-09,Home,Organic,1,120,108.0
12402,24417,6,2023-12-09,Electronics,Organic,1,400,360.0
12403,23306,2,2023-12-09,Electronics,Organic,2,500,900.0
12404,11322,18,2023-12-09,Home,Organic,1,70,63.0
12405,4704,2,2023-12-09,Electronics,Organic,1,500,450.0
12406,19044,17,2023-12-09,Home,Organic,1,100,90.0
12407,25828,22,2023-12-09,Sports,Organic,1,180,162.0
12408,5642,22,2023-12-09,Sports,Organic,1,180,162.0
12409,29154,8,2023-12-09,Fashion,Organic,1,120,108.0
12410,28248,1,2023-12-09,Electronics,Organic,1,800,720.0
12411,28924,26,2023-12-09,Sports,Organic,1,35,31.5
12412,15454,22,2023-12-09,Sports,Organic,1,180,162.0
12413,22495,8,2023-12-09,Fashion,Organic,1,120,108.0
12414,136,8,2023-12-09,Fashion,Organic,3,120,324.0
12415,17616,14,2023-12-09,Fashion,Organic,1,80,72.0
12416,4588,9,2023-12-09,Fashion,Organic,1,90,81.0
12417,4189,8,2023-12-09,Fashion,Organic,1,120,108.0
12418,11762,16,2023-12-09,Home,Organic,1,120,108.0
12419,4302,27,2023-12-09,Sports,Organic,1,25,22.5
12420,5467,8,2023-12-09,Fashion,Organic,1,120,108.0
12421,17754,19,2023-12-09,Home,Organic,2,45,81.0
12422,7702,5,2023-12-09,Electronics,Organic,1,300,270.0
12423,23544,3,2023-12-09,Electronics,Organic,1,1200,1080.0
12424,12566,21,2023-12-09,Home,Organic,1,450,405.0
12425,27667,17,2023-12-09,Home,Paid Search,2,100,160.0
12426,29980,8,2023-12-09,Fashion,Paid Search,1,120,96.0
12427,21661,25,2023-12-09,Sports,Paid Search,1,20,16.0
12428,19937,7,2023-12-09,Electronics,Paid Search,1,350,280.0
12429,8427,14,2023-12-09,Fashion,Paid Search,1,80,64.0
12430,25119,27,2023-12-09,Sports,Paid Search,1,25,20.0
12431,24353,3,2023-12-09,Electronics,Paid Search,1,1200,960.0
12432,14132,3,2023-12-09,Electronics,Paid Search,1,1200,960.0
12433,12504,12,2023-12-09,Fashion,Paid Search,1,150,120.0
12434,13622,18,2023-12-09,Home,Paid Search,1,70,56.0
12435,15297,11,2023-12-09,Fashion,Paid Search,1,30,24.0
12436,25338,20,2023-12-09,Home,Paid Search,1,25,20.0
12437,15425,18,2023-12-09,Home,Social,1,70,63.0
12438,13267,24,2023-12-09,Sports,Social,1,50,45.0
12439,15133,26,2023-12-09,Sports,Social,1,35,31.5
12440,13814,14,2023-12-09,Fashion,Social,1,80,72.0
12441,14323,22,2023-12-09,Sports,Social,1,180,162.0
12442,1387,20,2023-12-09,Home,Social,1,25,22.5
12443,21349,8,2023-12-09,Fashion,Social,1,120,108.0
12444,26866,6,2023-12-10,Electronics,Organic,1,400,360.0
12445,28173,12,2023-12-10,Fashion,Organic,1,150,135.0
12446,6124,12,2023-12-10,Fashion,Organic,1,150,135.0
12447,18914,23,2023-12-10,Sports,Organic,1,120,108.0
12448,28297,8,2023-12-10,Fashion,Organic,1,120,108.0
12449,23139,1,2023-12-10,Electronics,Organic,1,800,720.0
12450,15756,10,2023-12-10,Fashion,Organic,1,200,180.0
12451,16472,4,2023-12-10,Electronics,Organic,1,250,225.0
12452,9969,9,2023-12-10,Fashion,Organic,1,90,81.0
12453,11831,12,2023-12-10,Fashion,Organic,1,150,135.0
12454,26506,9,2023-12-10,Fashion,Organic,1,90,81.0
12455,733,19,2023-12-10,Home,Organic,2,45,81.0
12456,16157,17,2023-12-10,Home,Organic,1,100,90.0
12457,7315,16,2023-12-10,Home,Organic,1,120,108.0
12458,22645,11,2023-12-10,Fashion,Organic,1,30,27.0
12459,6496,8,2023-12-10,Fashion,Organic,1,120,108.0
12460,8581,26,2023-12-10,Sports,Organic,2,35,63.0
12461,28340,2,2023-12-10,Electronics,Organic,1,500,450.0
12462,16437,13,2023-12-10,Fashion,Organic,1,60,54.0
12463,19391,18,2023-12-10,Home,Organic,1,70,63.0
12464,18969,15,2023-12-10,Home,Organic,1,250,225.0
12465,16909,13,2023-12-10,Fashion,Organic,1,60,54.0
12466,13248,22,2023-12-10,Sports,Organic,1,180,162.0
12467,21603,11,2023-12-10,Fashion,Organic,1,30,27.0
12468,10479,13,2023-12-10,Fashion,Organic,1,60,54.0
12469,12934,5,2023-12-10,Electronics,Organic,1,300,270.0
12470,14156,2,2023-12-10,Electronics,Organic,1,500,450.0
12471,8204,3,2023-12-10,Electronics,Organic,1,1200,1080.0
12472,21614,10,2023-12-10,Fashion,Organic,2,200,360.0
12473,26169,12,2023-12-10,Fashion,Organic,1,150,135.0
12474,12519,17,2023-12-10,Home,Organic,1,100,90.0
12475,21873,6,2023-12-10,Electronics,Organic,1,400,360.0
12476,5557,16,2023-12-10,Home,Organic,1,120,108.0
12477,939,4,2023-12-10,Electronics,Organic,1,250,225.0
12478,26517,28,2023-12-10,Sports,Organic,1,130,117.0
12479,25160,19,2023-12-10,Home,Organic,1,45,40.5
12480,29192,14,2023-12-10,Fashion,Organic,1,80,72.0
12481,18789,20,2023-12-10,Home,Organic,1,25,22.5
12482,5020,10,2023-12-10,Fashion,Organic,1,200,180.0
12483,25355,3,2023-12-10,Electronics,Organic,1,1200,1080.0
12484,17325,7,2023-12-10,Electronics,Organic,1,350,315.0
12485,7885,8,2023-12-10,Fashion,Organic,1,120,108.0
12486,356,9,2023-12-10,Fashion,Organic,1,90,81.0
12487,26207,14,2023-12-10,Fashion,Organic,1,80,72.0
12488,28565,9,2023-12-10,Fashion,Paid Search,1,90,72.0
12489,14312,8,2023-12-10,Fashion,Paid Search,2,120,192.0
12490,16322,3,2023-12-10,Electronics,Paid Search,1,1200,960.0
12491,10465,4,2023-12-10,Electronics,Paid Search,1,250,200.0
12492,24801,10,2023-12-10,Fashion,Paid Search,1,200,160.0
12493,3457,11,2023-12-10,Fashion,Paid Search,1,30,24.0
12494,20534,5,2023-12-10,Electronics,Paid Search,1,300,240.0
12495,2175,26,2023-12-10,Sports,Paid Search,1,35,28.0
12496,8913,27,2023-12-10,Sports,Paid Search,1,25,20.0
12497,17317,22,2023-12-10,Sports,Paid Search,2,180,288.0
12498,589,28,2023-12-10,Sports,Paid Search,1,130,104.0
12499,18429,12,2023-12-11,Fashion,Organic,1,150,135.0
12500,13250,7,2023-12-11,Electronics,Organic,3,350,945.0
12501,11071,18,2023-12-11,Home,Organic,2,70,126.0
12502,1711,25,2023-12-11,Sports,Organic,1,20,18.0
12503,8058,6,2023-12-11,Electronics,Organic,1,400,360.0
12504,26840,12,2023-12-11,Fashion,Organic,1,150,135.0
12505,29646,10,2023-12-11,Fashion,Organic,1,200,180.0
12506,8570,14,2023-12-11,Fashion,Organic,1,80,72.0
12507,13194,8,2023-12-11,Fashion,Organic,1,120,108.0
12508,24376,20,2023-12-11,Home,Organic,1,25,22.5
12509,24749,24,2023-12-11,Sports,Organic,1,50,45.0
12510,5093,8,2023-12-11,Fashion,Organic,1,120,108.0
12511,15071,23,2023-12-11,Sports,Organic,1,120,108.0
12512,4434,8,2023-12-11,Fashion,Organic,1,120,108.0
12513,8145,2,2023-12-11,Electronics,Organic,1,500,450.0
12514,100,20,2023-12-11,Home,Organic,1,25,22.5
12515,10888,12,2023-12-11,Fashion,Organic,1,150,135.0
12516,26155,11,2023-12-11,Fashion,Organic,1,30,27.0
12517,22297,26,2023-12-11,Sports,Organic,2,35,63.0
12518,19130,2,2023-12-11,Electronics,Organic,1,500,450.0
12519,26179,27,2023-12-11,Sports,Organic,1,25,22.5
12520,16644,12,2023-12-11,Fashion,Organic,1,150,135.0
12521,29074,15,2023-12-11,Home,Organic,1,250,225.0
12522,5387,6,2023-12-11,Electronics,Organic,1,400,360.0
12523,25420,27,2023-12-11,Sports,Organic,3,25,67.5
12524,30882,9,2023-12-11,Fashion,Organic,1,90,81.0
12525,19282,6,2023-12-11,Electronics,Organic,2,400,720.0
12526,26766,3,2023-12-11,Electronics,Organic,1,1200,1080.0
12527,10934,7,2023-12-11,Electronics,Organic,1,350,315.0
12528,24637,14,2023-12-11,Fashion,Organic,1,80,72.0
12529,26771,11,2023-12-11,Fashion,Organic,1,30,27.0
12530,13054,12,2023-12-11,Fashion,Organic,1,150,135.0
12531,24793,9,2023-12-11,Fashion,Organic,1,90,81.0
12532,1808,12,2023-12-11,Fashion,Organic,1,150,135.0
12533,17126,12,2023-12-11,Fashion,Organic,1,150,135.0
12534,7055,11,2023-12-11,Fashion,Organic,2,30,54.0
12535,26680,13,2023-12-11,Fashion,Organic,1,60,54.0
12536,1045,18,2023-12-11,Home,Organic,1,70,63.0
12537,19611,13,2023-12-11,Fashion,Organic,1,60,54.0
12538,19075,13,2023-12-11,Fashion,Organic,1,60,54.0
12539,2243,21,2023-12-11,Home,Organic,2,450,810.0
12540,22773,20,2023-12-11,Home,Organic,1,25,22.5
12541,19701,21,2023-12-11,Home,Organic,1,450,405.0
12542,23801,15,2023-12-11,Home,Organic,1,250,225.0
12543,9621,12,2023-12-11,Fashion,Social,1,150,135.0
12544,28658,14,2023-12-11,Fashion,Paid Search,1,80,64.0
12545,13047,4,2023-12-11,Electronics,Paid Search,1,250,200.0
12546,14707,1,2023-12-11,Electronics,Paid Search,1,800,640.0
12547,2066,27,2023-12-11,Sports,Paid Search,1,25,20.0
12548,28370,5,2023-12-11,Electronics,Paid Search,1,300,240.0
12549,2511,12,2023-12-11,Fashion,Paid Search,1,150,120.0
12550,15241,8,2023-12-11,Fashion,Paid Search,1,120,96.0
12551,15230,8,2023-12-11,Fashion,Paid Search,1,120,96.0
12552,238,24,2023-12-11,Sports,Paid Search,1,50,40.0
12553,25757,24,2023-12-11,Sports,Paid Search,1,50,40.0
12554,23456,12,2023-12-11,Fashion,Paid Search,1,150,120.0
12555,18753,14,2023-12-11,Fashion,Paid Search,1,80,64.0
12556,19615,9,2023-12-11,Fashion,Paid Search,2,90,144.0
12557,28365,16,2023-12-12,Home,Organic,1,120,108.0
12558,14067,14,2023-12-12,Fashion,Organic,1,80,72.0
12559,31247,7,2023-12-12,Electronics,Organic,1,350,315.0
12560,9184,14,2023-12-12,Fashion,Organic,1,80,72.0
12561,7718,5,2023-12-12,Electronics,Organic,1,300,270.0
12562,8693,14,2023-12-12,Fashion,Organic,2,80,144.0
12563,15469,6,2023-12-12,Electronics,Organic,1,400,360.0
12564,848,27,2023-12-12,Sports,Organic,1,25,22.5
12565,19989,12,2023-12-12,Fashion,Organic,1,150,135.0
12566,3212,26,2023-12-12,Sports,Organic,1,35,31.5
12567,26242,9,2023-12-12,Fashion,Organic,1,90,81.0
12568,21205,8,2023-12-12,Fashion,Organic,1,120,108.0
12569,11875,15,2023-12-12,Home,Organic,1,250,225.0
12570,30469,5,2023-12-12,Electronics,Organic,2,300,540.0
12571,3116,11,2023-12-12,Fashion,Organic,1,30,27.0
12572,28142,9,2023-12-12,Fashion,Organic,2,90,162.0
12573,7836,19,2023-12-12,Home,Organic,1,45,40.5
12574,22156,27,2023-12-12,Sports,Organic,1,25,22.5
12575,30872,2,2023-12-12,Electronics,Organic,1,500,450.0
12576,21589,9,2023-12-12,Fashion,Organic,1,90,81.0
12577,26812,21,2023-12-12,Home,Organic,1,450,405.0
12578,12814,9,2023-12-12,Fashion,Organic,2,90,162.0
12579,10415,19,2023-12-12,Home,Organic,2,45,81.0
12580,7210,23,2023-12-12,Sports,Organic,1,120,108.0
12581,28548,19,2023-12-12,Home,Organic,1,45,40.5
12582,14041,24,2023-12-12,Sports,Organic,1,50,45.0
12583,16044,6,2023-12-12,Electronics,Organic,2,400,720.0
12584,25735,15,2023-12-12,Home,Organic,2,250,450.0
12585,3642,13,2023-12-12,Fashion,Organic,2,60,108.0
12586,28273,19,2023-12-12,Home,Organic,1,45,40.5
12587,5533,27,2023-12-12,Sports,Organic,1,25,22.5
12588,9604,19,2023-12-12,Home,Organic,1,45,40.5
12589,24356,22,2023-12-12,Sports,Organic,1,180,162.0
12590,4588,26,2023-12-12,Sports,Organic,1,35,31.5
12591,25209,13,2023-12-12,Fashion,Organic,1,60,54.0
12592,29823,21,2023-12-12,Home,Organic,1,450,405.0
12593,6944,8,2023-12-12,Fashion,Organic,1,120,108.0
12594,28961,8,2023-12-12,Fashion,Organic,2,120,216.0
12595,14012,9,2023-12-12,Fashion,Organic,2,90,162.0
12596,28540,2,2023-12-12,Electronics,Organic,1,500,450.0
12597,24844,12,2023-12-12,Fashion,Organic,1,150,135.0
12598,3693,12,2023-12-12,Fashion,Organic,1,150,135.0
12599,6942,27,2023-12-12,Sports,Organic,1,25,22.5
12600,20402,16,2023-12-12,Home,Organic,1,120,108.0
12601,20322,7,2023-12-12,Electronics,Email,1,350,315.0
12602,2798,8,2023-12-12,Fashion,Email,1,120,108.0
12603,15478,9,2023-12-12,Fashion,Email,1,90,81.0
12604,20085,14,2023-12-12,Fashion,Email,1,80,72.0
12605,4894,16,2023-12-12,Home,Email,1,120,108.0
12606,7485,27,2023-12-12,Sports,Email,1,25,22.5
12607,10692,12,2023-12-12,Fashion,Email,1,150,135.0
12608,4027,2,2023-12-12,Electronics,Email,1,500,450.0
12609,23975,23,2023-12-12,Sports,Email,1,120,108.0
12610,11842,9,2023-12-12,Fashion,Email,1,90,81.0
12611,2698,24,2023-12-12,Sports,Email,1,50,45.0
12612,8102,10,2023-12-12,Fashion,Email,1,200,180.0
12613,14149,9,2023-12-12,Fashion,Email,1,90,81.0
12614,23326,28,2023-12-12,Sports,Email,1,130,117.0
12615,17807,14,2023-12-12,Fashion,Email,1,80,72.0
12616,15087,27,2023-12-12,Sports,Email,1,25,22.5
12617,4499,6,2023-12-12,Electronics,Email,1,400,360.0
12618,10195,24,2023-12-12,Sports,Email,1,50,45.0
12619,22874,7,2023-12-12,Electronics,Email,1,350,315.0
12620,20765,8,2023-12-12,Fashion,Email,1,120,108.0
12621,25278,17,2023-12-12,Home,Email,1,100,90.0
12622,23552,13,2023-12-12,Fashion,Email,1,60,54.0
12623,919,12,2023-12-12,Fashion,Email,1,150,135.0
12624,2952,7,2023-12-12,Electronics,Social,2,350,630.0
12625,20023,22,2023-12-12,Sports,Paid Search,1,180,144.0
12626,9094,3,2023-12-12,Electronics,Paid Search,3,1200,2880.0
12627,15257,10,2023-12-12,Fashion,Paid Search,1,200,160.0
12628,22827,15,2023-12-12,Home,Paid Search,1,250,200.0
12629,14510,11,2023-12-12,Fashion,Paid Search,2,30,48.0
12630,10230,2,2023-12-12,Electronics,Paid Search,1,500,400.0
12631,8949,10,2023-12-12,Fashion,Paid Search,2,200,320.0
12632,2555,8,2023-12-12,Fashion,Paid Search,2,120,192.0
12633,11279,11,2023-12-12,Fashion,Paid Search,1,30,24.0
12634,19210,10,2023-12-12,Fashion,Paid Search,2,200,320.0
12635,21881,6,2023-12-12,Electronics,Paid Search,2,400,640.0
12636,1102,11,2023-12-12,Fashion,Paid Search,1,30,24.0
12637,22656,10,2023-12-12,Fashion,Paid Search,1,200,160.0
12638,3467,14,2023-12-13,Fashion,Organic,1,80,72.0
12639,11376,1,2023-12-13,Electronics,Organic,1,800,720.0
12640,29368,11,2023-12-13,Fashion,Organic,1,30,27.0
12641,17764,24,2023-12-13,Sports,Organic,1,50,45.0
12642,4864,17,2023-12-13,Home,Organic,1,100,90.0
12643,12493,1,2023-12-13,Electronics,Organic,1,800,720.0
12644,16589,12,2023-12-13,Fashion,Organic,1,150,135.0
12645,29190,5,2023-12-13,Electronics,Organic,1,300,270.0
12646,26090,12,2023-12-13,Fashion,Organic,2,150,270.0
12647,12098,14,2023-12-13,Fashion,Organic,1,80,72.0
12648,18872,2,2023-12-13,Electronics,Organic,1,500,450.0
12649,31307,13,2023-12-13,Fashion,Organic,1,60,54.0
12650,1638,5,2023-12-13,Electronics,Organic,1,300,270.0
12651,10701,22,2023-12-13,Sports,Organic,1,180,162.0
12652,31001,24,2023-12-13,Sports,Organic,2,50,90.0
12653,2762,7,2023-12-13,Electronics,Organic,1,350,315.0
12654,6121,23,2023-12-13,Sports,Organic,1,120,108.0
12655,21172,21,2023-12-13,Home,Organic,2,450,810.0
12656,16720,18,2023-12-13,Home,Organic,1,70,63.0
12657,30029,25,2023-12-13,Sports,Organic,1,20,18.0
12658,31535,8,2023-12-13,Fashion,Organic,1,120,108.0
12659,706,19,2023-12-13,Home,Organic,2,45,81.0
12660,19117,12,2023-12-13,Fashion,Organic,1,150,135.0
12661,23548,11,2023-12-13,Fashion,Organic,2,30,54.0
12662,31677,6,2023-12-13,Electronics,Organic,1,400,360.0
12663,9495,26,2023-12-13,Sports,Organic,1,35,31.5
12664,9197,22,2023-12-13,Sports,Organic,2,180,324.0
12665,3369,28,2023-12-13,Sports,Organic,1,130,117.0
12666,14485,8,2023-12-13,Fashion,Organic,1,120,108.0
12667,12232,12,2023-12-13,Fashion,Organic,1,150,135.0
12668,29428,22,2023-12-13,Sports,Organic,1,180,162.0
12669,7691,11,2023-12-13,Fashion,Organic,1,30,27.0
12670,9690,21,2023-12-13,Home,Organic,2,450,810.0
12671,30182,12,2023-12-13,Fashion,Organic,1,150,135.0
12672,23615,18,2023-12-13,Home,Organic,1,70,63.0
12673,8130,4,2023-12-13,Electronics,Organic,1,250,225.0
12674,4124,13,2023-12-13,Fashion,Organic,1,60,54.0
12675,11270,26,2023-12-13,Sports,Organic,1,35,31.5
12676,22059,28,2023-12-13,Sports,Organic,1,130,117.0
12677,21727,21,2023-12-13,Home,Organic,1,450,405.0
12678,701,28,2023-12-13,Sports,Organic,2,130,234.0
12679,3463,9,2023-12-13,Fashion,Organic,1,90,81.0
12680,10358,12,2023-12-13,Fashion,Organic,1,150,135.0
12681,18869,11,2023-12-13,Fashion,Organic,1,30,27.0
12682,27659,6,2023-12-13,Electronics,Paid Search,1,400,320.0
12683,17103,28,2023-12-13,Sports,Paid Search,1,130,104.0
12684,16392,26,2023-12-13,Sports,Paid Search,1,35,28.0
12685,26408,10,2023-12-13,Fashion,Paid Search,1,200,160.0
12686,20049,17,2023-12-13,Home,Paid Search,1,100,80.0
12687,19576,13,2023-12-13,Fashion,Paid Search,2,60,96.0
12688,29310,1,2023-12-13,Electronics,Paid Search,1,800,640.0
12689,20446,9,2023-12-13,Fashion,Paid Search,2,90,144.0
12690,23764,6,2023-12-13,Electronics,Paid Search,1,400,320.0
12691,12662,3,2023-12-13,Electronics,Paid Search,1,1200,960.0
12692,22001,12,2023-12-13,Fashion,Paid Search,1,150,120.0
12693,11004,22,2023-12-13,Sports,Paid Search,1,180,144.0
12694,15594,9,2023-12-13,Fashion,Paid Search,1,90,72.0
12695,29533,3,2023-12-13,Electronics,Social,1,1200,1080.0
12696,761,14,2023-12-13,Fashion,Social,1,80,72.0
12697,237,11,2023-12-14,Fashion,Organic,1,30,27.0
12698,20570,14,2023-12-14,Fashion,Organic,2,80,144.0
12699,20651,27,2023-12-14,Sports,Organic,1,25,22.5
12700,18282,14,2023-12-14,Fashion,Organic,1,80,72.0
12701,12318,20,2023-12-14,Home,Organic,1,25,22.5
12702,20552,6,2023-12-14,Electronics,Organic,2,400,720.0
12703,7809,9,2023-12-14,Fashion,Organic,1,90,81.0
12704,1931,15,2023-12-14,Home,Organic,1,250,225.0
12705,19603,18,2023-12-14,Home,Organic,2,70,126.0
12706,1305,13,2023-12-14,Fashion,Organic,2,60,108.0
12707,26722,2,2023-12-14,Electronics,Organic,1,500,450.0
12708,750,18,2023-12-14,Home,Organic,1,70,63.0
12709,20562,14,2023-12-14,Fashion,Organic,1,80,72.0
12710,17212,22,2023-12-14,Sports,Organic,1,180,162.0
12711,15213,13,2023-12-14,Fashion,Organic,2,60,108.0
12712,13888,9,2023-12-14,Fashion,Organic,1,90,81.0
12713,8179,27,2023-12-14,Sports,Organic,2,25,45.0
12714,5663,10,2023-12-14,Fashion,Organic,1,200,180.0
12715,10991,26,2023-12-14,Sports,Organic,1,35,31.5
12716,17835,1,2023-12-14,Electronics,Organic,1,800,720.0
12717,2781,13,2023-12-14,Fashion,Organic,1,60,54.0
12718,24269,20,2023-12-14,Home,Organic,1,25,22.5
12719,27353,26,2023-12-14,Sports,Organic,1,35,31.5
12720,21309,8,2023-12-14,Fashion,Organic,1,120,108.0
12721,5421,27,2023-12-14,Sports,Organic,1,25,22.5
12722,14414,4,2023-12-14,Electronics,Organic,3,250,675.0
12723,13718,22,2023-12-14,Sports,Organic,1,180,162.0
12724,28925,3,2023-12-14,Electronics,Organic,1,1200,1080.0
12725,27896,15,2023-12-14,Home,Organic,2,250,450.0
12726,17876,8,2023-12-14,Fashion,Organic,1,120,108.0
12727,14741,19,2023-12-14,Home,Organic,1,45,40.5
12728,28170,17,2023-12-14,Home,Organic,2,100,180.0
12729,10193,9,2023-12-14,Fashion,Organic,1,90,81.0
12730,8627,11,2023-12-14,Fashion,Organic,1,30,27.0
12731,15346,11,2023-12-14,Fashion,Organic,2,30,54.0
12732,25664,13,2023-12-14,Fashion,Organic,1,60,54.0
12733,26099,8,2023-12-14,Fashion,Organic,1,120,108.0
12734,2003,3,2023-12-14,Electronics,Organic,1,1200,1080.0
12735,28503,20,2023-12-14,Home,Organic,1,25,22.5
12736,30894,9,2023-12-14,Fashion,Organic,1,90,81.0
12737,26362,3,2023-12-14,Electronics,Organic,1,1200,1080.0
12738,19932,25,2023-12-14,Sports,Organic,1,20,18.0
12739,28892,25,2023-12-14,Sports,Organic,1,20,18.0
12740,10341,11,2023-12-14,Fashion,Organic,1,30,27.0
12741,463,14,2023-12-14,Fashion,Paid Search,1,80,64.0
12742,7885,8,2023-12-14,Fashion,Paid Search,3,120,288.0
12743,27452,14,2023-12-14,Fashion,Paid Search,1,80,64.0
12744,10511,25,2023-12-14,Sports,Paid Search,1,20,16.0
12745,19308,26,2023-12-14,Sports,Paid Search,1,35,28.0
12746,16182,15,2023-12-14,Home,Paid Search,1,250,200.0
12747,13251,3,2023-12-14,Electronics,Paid Search,1,1200,960.0
12748,25677,12,2023-12-14,Fashion,Paid Search,1,150,120.0
12749,2153,22,2023-12-14,Sports,Paid Search,2,180,288.0
12750,4292,10,2023-12-14,Fashion,Paid Search,1,200,160.0
12751,12084,21,2023-12-14,Home,Paid Search,1,450,360.0
12752,1914,28,2023-12-14,Sports,Paid Search,1,130,104.0
12753,22139,14,2023-12-14,Fashion,Social,1,80,72.0
12754,3403,12,2023-12-15,Fashion,Organic,1,150,135.0
12755,17897,2,2023-12-15,Electronics,Organic,2,500,900.0
12756,31545,20,2023-12-15,Home,Organic,1,25,22.5
12757,6391,24,2023-12-15,Sports,Organic,3,50,135.0
12758,499,14,2023-12-15,Fashion,Organic,1,80,72.0
12759,21346,8,2023-12-15,Fashion,Organic,1,120,108.0
12760,15374,12,2023-12-15,Fashion,Organic,1,150,135.0
12761,23375,8,2023-12-15,Fashion,Organic,1,120,108.0
12762,19428,10,2023-12-15,Fashion,Organic,1,200,180.0
12763,8722,13,2023-12-15,Fashion,Organic,1,60,54.0
12764,23237,10,2023-12-15,Fashion,Organic,1,200,180.0
12765,20628,17,2023-12-15,Home,Organic,1,100,90.0
12766,28927,25,2023-12-15,Sports,Organic,1,20,18.0
12767,29344,4,2023-12-15,Electronics,Organic,1,250,225.0
12768,24146,4,2023-12-15,Electronics,Organic,1,250,225.0
12769,30407,12,2023-12-15,Fashion,Organic,1,150,135.0
12770,24747,27,2023-12-15,Sports,Organic,1,25,22.5
12771,12348,9,2023-12-15,Fashion,Organic,1,90,81.0
12772,11267,23,2023-12-15,Sports,Organic,1,120,108.0
12773,13467,4,2023-12-15,Electronics,Organic,1,250,225.0
12774,27306,8,2023-12-15,Fashion,Organic,1,120,108.0
12775,3357,18,2023-12-15,Home,Organic,1,70,63.0
12776,4026,6,2023-12-15,Electronics,Organic,1,400,360.0
12777,4468,22,2023-12-15,Sports,Organic,1,180,162.0
12778,7477,24,2023-12-15,Sports,Organic,1,50,45.0
12779,31955,10,2023-12-15,Fashion,Organic,1,200,180.0
12780,22609,11,2023-12-15,Fashion,Organic,1,30,27.0
12781,22675,3,2023-12-15,Electronics,Organic,1,1200,1080.0
12782,4003,13,2023-12-15,Fashion,Organic,1,60,54.0
12783,32097,11,2023-12-15,Fashion,Organic,1,30,27.0
12784,11167,11,2023-12-15,Fashion,Organic,1,30,27.0
12785,11289,21,2023-12-15,Home,Organic,1,450,405.0
12786,26549,19,2023-12-15,Home,Organic,1,45,40.5
12787,23630,9,2023-12-15,Fashion,Organic,1,90,81.0
12788,6822,8,2023-12-15,Fashion,Organic,1,120,108.0
12789,1551,9,2023-12-15,Fashion,Organic,1,90,81.0
12790,6060,10,2023-12-15,Fashion,Organic,1,200,180.0
12791,32049,9,2023-12-15,Fashion,Organic,1,90,81.0
12792,4230,2,2023-12-15,Electronics,Organic,1,500,450.0
12793,31717,25,2023-12-15,Sports,Organic,1,20,18.0
12794,3001,11,2023-12-15,Fashion,Organic,1,30,27.0
12795,12618,3,2023-12-15,Electronics,Organic,2,1200,2160.0
12796,7471,2,2023-12-15,Electronics,Organic,1,500,450.0
12797,21695,6,2023-12-15,Electronics,Organic,1,400,360.0
